date,raw_pnl,gross_mult,pnl,equity
2018-04-17,3314.27,1.0,3314.27,121867.38999999997
2018-04-18,1342.82,1.0,1342.82,123210.20999999998
2018-04-19,-69.88,1.0,-69.88,123140.32999999997
2018-04-20,1455.95,1.0,1455.95,124596.27999999997
2018-04-23,-462.16999999999996,1.0,-462.16999999999996,124134.10999999997
2018-04-24,4263.4,1.0,4263.4,128397.50999999997
2018-04-25,-3657.91,1.0,-3657.91,124739.59999999996
2018-04-26,-3883.5299999999997,1.0,-3883.5299999999997,120856.06999999996
2018-04-27,82.12999999999994,1.0,82.12999999999994,120938.19999999997
2018-04-30,1030.5899999999995,1.0,1030.5899999999995,121968.78999999996
2018-05-01,-1247.47,1.0,-1247.47,120721.31999999996
2018-05-02,-2569.21,1.0,-2569.21,118152.10999999996
2018-05-03,3053.98,1.0,3053.98,121206.08999999995
2018-05-04,1474.22,1.0,1474.22,122680.30999999995
2018-05-07,1451.65,1.0,1451.65,124131.95999999995
2018-05-08,-2358.45,1.0,-2358.45,121773.50999999995
2018-05-09,1358.32,1.0,1358.32,123131.82999999996
2018-05-10,3152.6500000000005,1.0,3152.6500000000005,126284.47999999995
2018-05-11,1321.9399999999998,1.0,1321.9399999999998,127606.41999999995
2018-05-14,388.8399999999999,1.0,388.8399999999999,127995.25999999995
2018-05-15,6845.82,1.0,6845.82,134841.07999999996
2018-05-16,183.59999999999988,1.0,183.59999999999988,135024.67999999996
2018-05-17,-3366.38,1.0,-3366.38,131658.29999999996
2018-05-18,539.9300000000001,1.0,539.9300000000001,132198.22999999995
2018-05-21,5370.719999999999,1.0,5370.719999999999,137568.94999999995
2018-05-22,-150.73000000000002,1.0,-150.73000000000002,137418.21999999994
2018-05-23,392.8399999999999,1.0,392.8399999999999,137811.05999999994
2018-05-24,773.51,1.0,773.51,138584.56999999995
2018-05-25,283.34999999999997,1.0,283.34999999999997,138867.91999999995
2018-05-28,551.0699999999998,1.0,551.0699999999998,139418.98999999996
2018-05-29,-193.5400000000003,1.0,-193.5400000000003,139225.44999999995
2018-05-30,754.67,1.0,754.67,139980.11999999997
2018-05-31,-2330.3600000000006,1.0,-2330.3600000000006,137649.75999999995
2018-06-01,-5940.9,1.0,-5940.9,131708.85999999996
2018-06-04,-368.28999999999996,1.0,-368.28999999999996,131340.56999999995
2018-06-05,-697.99,1.0,-697.99,130642.57999999994
2018-06-06,-986.6400000000001,1.0,-986.6400000000001,129655.93999999994
2018-06-07,1883.01,1.0,1883.01,131538.94999999995
2018-06-08,228.5,1.0,228.5,131767.44999999995
2018-06-11,-731.5300000000001,1.0,-731.5300000000001,131035.91999999995
2018-06-12,1613.0700000000002,1.0,1613.0700000000002,132648.98999999996
2018-06-13,-11.040000000000077,1.0,-11.040000000000077,132637.94999999995
2018-06-14,-2556.15,1.0,-2556.15,130081.79999999996
2018-06-15,1625.1399999999999,1.0,1625.1399999999999,131706.93999999997
2018-06-18,-256.42999999999984,1.0,-256.42999999999984,131450.50999999998
2018-06-19,3395.49,1.0,3395.49,134845.99999999997
2018-06-20,719.0200000000001,1.0,719.0200000000001,135565.01999999996
2018-06-21,1826.94,1.0,1826.94,137391.95999999996
2018-06-22,3026.1000000000004,1.0,3026.1000000000004,140418.05999999997
2018-06-25,3702.31,1.0,3702.31,144120.36999999997
2018-06-26,6078.16,1.0,6078.16,150198.52999999997
2018-06-27,5981.71,1.0,5981.71,156180.23999999996
2018-06-28,3839.74,1.0,3839.74,160019.97999999995
2018-06-29,2241.17,1.0,2241.17,162261.14999999997
2018-07-02,6569.0,1.0,6569.0,168830.14999999997
2018-07-03,-377.6000000000001,1.0,-377.6000000000001,168452.54999999996
2018-07-04,1900.0900000000001,1.0,1900.0900000000001,170352.63999999996
2018-07-05,55.10000000000002,1.0,55.10000000000002,170407.73999999996
2018-07-06,1318.49,1.0,1318.49,171726.22999999995
2018-07-09,2629.1800000000003,1.0,2629.1800000000003,174355.40999999995
2018-07-10,16.6099999999999,1.0,16.6099999999999,174372.01999999993
2018-07-11,1839.3399999999997,1.0,1839.3399999999997,176211.35999999993
2018-07-12,5414.34,1.0,5414.34,181625.69999999992
2018-07-13,-1174.83,1.0,-1174.83,180450.86999999994
2018-07-16,-1177.25,1.0,-1177.25,179273.61999999994
2018-07-17,7233.209999999999,1.0,7233.209999999999,186506.82999999993
2018-07-18,2015.1999999999998,1.0,2015.1999999999998,188522.02999999994
2018-07-19,4795.37,1.0,4795.37,193317.39999999994
2018-07-20,-908.0799999999999,1.0,-908.0799999999999,192409.31999999995
2018-07-23,-835.3199999999999,1.0,-835.3199999999999,191573.99999999994
2018-07-24,1.5300000000000296,1.0,1.5300000000000296,191575.52999999994
2018-07-25,653.79,1.0,653.79,192229.31999999995
2018-07-26,-3036.1000000000004,1.0,-3036.1000000000004,189193.21999999994
2018-07-27,1649.58,1.0,1649.58,190842.79999999993
2018-07-30,3066.0,1.0,3066.0,193908.79999999993
2018-07-31,5479.599999999999,1.0,5479.599999999999,199388.39999999994
2018-08-01,-1034.48,1.0,-1034.48,198353.91999999993
2018-08-02,1574.6,1.0,1574.6,199928.51999999993
2018-08-03,3618.1400000000003,1.0,3618.1400000000003,203546.65999999995
2018-08-06,594.79,1.0,594.79,204141.44999999995
2018-08-07,-186.58999999999997,1.0,-186.58999999999997,203954.85999999996
2018-08-08,280.9200000000001,1.0,280.9200000000001,204235.77999999997
2018-08-09,131.52000000000004,1.0,131.52000000000004,204367.29999999996
2018-08-10,-1746.86,1.0,-1746.86,202620.43999999997
2018-08-13,1857.1499999999996,1.0,1857.1499999999996,204477.58999999997
2018-08-14,856.22,1.0,856.22,205333.80999999997
2018-08-15,7227.75,1.0,7227.75,212561.55999999997
2018-08-16,14723.039999999999,1.0,14723.039999999999,227284.59999999998
2018-08-17,317.48,1.0,317.48,227602.08
2018-08-20,60.41,1.0,60.41,227662.49
2018-08-21,685.1100000000004,1.0,685.1100000000004,228347.59999999998
2018-08-22,2945.13,1.0,2945.13,231292.72999999998
2018-08-23,-336.25,1.0,-336.25,230956.47999999998
2018-08-24,939.3600000000001,1.0,939.3600000000001,231895.83999999997
2018-08-27,1403.55,1.0,1403.55,233299.38999999996
2018-08-28,1438.75,1.0,1438.75,234738.13999999996
2018-08-29,862.79,1.0,862.79,235600.92999999996
2018-08-30,858.17,1.0,858.17,236459.09999999998
2018-08-31,730.52,1.0,730.52,237189.61999999997
2018-09-03,-1890.17,1.0,-1890.17,235299.44999999995
2018-09-04,703.8900000000001,1.0,703.8900000000001,236003.33999999997
2018-09-05,-1211.19,1.0,-1211.19,234792.14999999997
2018-09-06,2495.6800000000007,1.0,2495.6800000000007,237287.82999999996
2018-09-07,-453.6499999999999,1.0,-453.6499999999999,236834.17999999996
2018-09-10,-372.6,1.0,-372.6,236461.57999999996
2018-09-11,-2394.0699999999997,1.0,-2394.0699999999997,234067.50999999995
2018-09-12,-2570.11,1.0,-2570.11,231497.39999999997
2018-09-13,-3391.09,1.0,-3391.09,228106.30999999997
2018-09-14,-327.47,1.0,-327.47,227778.83999999997
2018-09-17,856.97,1.0,856.97,228635.80999999997
2018-09-18,-174.66000000000005,1.0,-174.66000000000005,228461.14999999997
2018-09-19,2087.7799999999997,1.0,2087.7799999999997,230548.92999999996
2018-09-20,378.28999999999996,1.0,378.28999999999996,230927.21999999997
2018-09-21,-1748.98,1.0,-1748.98,229178.23999999996
2018-09-24,-2803.0,1.0,-2803.0,226375.23999999996
2018-09-25,1207.62,1.0,1207.62,227582.85999999996
2018-09-26,-1498.88,1.0,-1498.88,226083.97999999995
2018-09-27,3755.6,1.0,3755.6,229839.57999999996
2018-09-28,870.08,1.0,870.08,230709.65999999995
2018-10-01,332.20000000000005,1.0,332.20000000000005,231041.85999999996
2018-10-02,-50.97000000000003,1.0,-50.97000000000003,230990.88999999996
2018-10-03,436.5399999999999,1.0,436.5399999999999,231427.42999999996
2018-10-04,-14.620000000000005,1.0,-14.620000000000005,231412.80999999997
2018-10-05,2327.8399999999997,1.0,2327.8399999999997,233740.64999999997
2018-10-08,2342.42,1.0,2342.42,236083.06999999998
2018-10-09,-1280.13,1.0,-1280.13,234802.93999999997
2018-10-10,6833.120000000001,1.0,6833.120000000001,241636.05999999997
2018-10-11,6463.66,1.0,6463.66,248099.71999999997
2018-10-12,1394.23,1.0,1394.23,249493.94999999998
2018-10-15,5881.5999999999985,1.0,5881.5999999999985,255375.55
2018-10-16,-410.19000000000005,1.0,-410.19000000000005,254965.36
2018-10-17,1809.4099999999999,1.0,1809.4099999999999,256774.77
2018-10-18,811.1599999999999,1.0,811.1599999999999,257585.93
2018-10-19,-973.17,1.0,-973.17,256612.75999999998
2018-10-22,-809.72,1.0,-809.72,255803.03999999998
2018-10-23,4462.95,1.0,4462.95,260265.99
2018-10-24,-1262.4499999999998,1.0,-1262.4499999999998,259003.53999999998
2018-10-25,393.51,1.0,393.51,259397.05
2018-10-26,-697.5399999999997,1.0,-697.5399999999997,258699.50999999998
2018-10-29,1745.71,1.0,1745.71,260445.21999999997
2018-10-30,1396.3600000000001,1.0,1396.3600000000001,261841.57999999996
2018-10-31,1587.7200000000003,1.0,1587.7200000000003,263429.29999999993
2018-11-01,-149.58000000000007,1.0,-149.58000000000007,263279.7199999999
2018-11-02,486.65999999999997,1.0,486.65999999999997,263766.3799999999
2018-11-05,36.599999999999966,1.0,36.599999999999966,263802.97999999986
2018-11-06,-600.92,1.0,-600.92,263202.0599999999
2018-11-07,-190.08999999999986,1.0,-190.08999999999986,263011.96999999986
2018-11-08,1181.05,1.0,1181.05,264193.01999999984
2018-11-09,647.54,1.0,647.54,264840.5599999998
2018-11-12,2720.85,1.0,2720.85,267561.4099999998
2018-11-13,1671.77,1.0,1671.77,269233.1799999998
2018-11-14,4171.77,1.0,4171.77,273404.94999999984
2018-11-15,-444.64,1.0,-444.64,272960.3099999998
2018-11-16,-103.2,1.0,-103.2,272857.1099999998
2018-11-19,223.79,1.0,223.79,273080.8999999998
2018-11-20,64.08999999999995,1.0,64.08999999999995,273144.9899999998
2018-11-21,251.49,1.0,251.49,273396.4799999998
2018-11-22,95.23,1.0,95.23,273491.7099999998
2018-11-23,-1626.4700000000003,1.0,-1626.4700000000003,271865.2399999998
2018-11-26,-1263.78,1.0,-1263.78,270601.4599999998
2018-11-27,3167.83,1.0,3167.83,273769.2899999998
2018-11-28,138.42000000000024,1.0,138.42000000000024,273907.7099999998
2018-11-29,848.36,1.0,848.36,274756.0699999998
2018-11-30,-554.56,1.0,-554.56,274201.5099999998
2018-12-03,6396.98,1.0,6396.98,280598.48999999976
2018-12-04,1014.3600000000002,1.0,1014.3600000000002,281612.84999999974
2018-12-05,1076.5499999999997,1.0,1076.5499999999997,282689.39999999973
2018-12-06,8538.86,1.0,8538.86,291228.2599999997
2018-12-07,1635.03,1.0,1635.03,292863.28999999975
2018-12-10,-149.46000000000012,1.0,-149.46000000000012,292713.8299999997
2018-12-11,-720.3699999999999,1.0,-720.3699999999999,291993.45999999973
2018-12-12,361.64000000000004,1.0,361.64000000000004,292355.09999999974
2018-12-13,-496.39,1.0,-496.39,291858.70999999973
2018-12-14,2190.38,1.0,2190.38,294049.08999999973
2018-12-17,-599.64,1.0,-599.64,293449.4499999997
2018-12-18,-2142.94,1.0,-2142.94,291306.5099999997
2018-12-19,2317.24,1.0,2317.24,293623.7499999997
2018-12-20,-461.32999999999987,1.0,-461.32999999999987,293162.4199999997
2018-12-21,520.34,1.0,520.34,293682.7599999997
2018-12-24,2219.21,1.0,2219.21,295901.96999999974
2018-12-26,1149.27,1.0,1149.27,297051.23999999976
2018-12-27,-15.500000000000057,1.0,-15.500000000000057,297035.73999999976
2018-12-28,1139.0099999999998,1.0,1139.0099999999998,298174.74999999977
2018-12-31,-239.84000000000003,1.0,-239.84000000000003,297934.90999999974
2019-01-02,1002.26,1.0,1002.26,298937.16999999975
2019-01-03,-85.66000000000003,1.0,-85.66000000000003,298851.5099999998
2019-01-04,965.4999999999998,1.0,965.4999999999998,299817.0099999998
2019-01-07,719.0,1.0,719.0,300536.0099999998
2019-01-08,547.06,1.0,547.06,301083.0699999998
2019-01-09,0.0,1.0,0.0,301083.0699999998
2019-01-10,1947.92,1.0,1947.92,303030.98999999976
2019-01-11,0.0,1.0,0.0,303030.98999999976
2019-01-14,584.19,1.0,584.19,303615.17999999976
2019-01-15,-337.11,1.0,-337.11,303278.0699999998
2019-01-16,-167.0,1.0,-167.0,303111.0699999998
2019-01-17,2159.0800000000004,1.0,2159.0800000000004,305270.1499999998
2019-01-18,-232.81000000000017,1.0,-232.81000000000017,305037.3399999998
2019-01-21,519.98,1.0,519.98,305557.3199999998
2019-01-22,-386.77,1.0,-386.77,305170.54999999976
2019-01-23,436.80000000000007,1.0,436.80000000000007,305607.34999999974
2019-01-24,-2603.0899999999997,1.0,-2603.0899999999997,303004.2599999997
2019-01-25,1705.34,1.0,1705.34,304709.59999999974
2019-01-28,93.30000000000004,1.0,93.30000000000004,304802.89999999973
2019-01-29,935.0699999999999,1.0,935.0699999999999,305737.96999999974
2019-01-30,2529.809999999999,1.0,2529.809999999999,308267.77999999974
2019-01-31,-544.54,1.0,-544.54,307723.23999999976
2019-02-01,3978.2900000000004,1.0,3978.2900000000004,311701.52999999974
2019-02-04,1259.19,1.0,1259.19,312960.71999999974
2019-02-05,420.6,1.0,420.6,313381.3199999997
2019-02-06,-2017.54,1.0,-2017.54,311363.77999999974
2019-02-07,2264.52,1.0,2264.52,313628.29999999976
2019-02-08,1006.1899999999999,1.0,1006.1899999999999,314634.48999999976
2019-02-11,193.91000000000003,1.0,193.91000000000003,314828.39999999973
2019-02-12,571.04,1.0,571.04,315399.4399999997
2019-02-13,-479.75,1.0,-479.75,314919.6899999997
2019-02-14,-6507.75,1.0,-6507.75,308411.9399999997
2019-02-15,-1017.2800000000002,1.0,-1017.2800000000002,307394.6599999997
2019-02-18,1521.52,1.0,1521.52,308916.1799999997
2019-02-19,2067.85,1.0,2067.85,310984.0299999997
2019-02-20,1310.5499999999997,1.0,1310.5499999999997,312294.57999999967
2019-02-21,-63.22000000000001,1.0,-63.22000000000001,312231.3599999997
2019-02-22,186.32999999999998,1.0,186.32999999999998,312417.6899999997
2019-02-25,732.8900000000001,1.0,732.8900000000001,313150.5799999997
2019-02-26,-151.37,1.0,-151.37,312999.20999999973
2019-02-27,89.70999999999992,1.0,89.70999999999992,313088.91999999975
2019-02-28,-456.18,1.0,-456.18,312632.73999999976
2019-03-01,4737.379999999999,1.0,4737.379999999999,317370.11999999976
2019-03-04,3996.25,1.0,3996.25,321366.36999999976
2019-03-05,-812.02,1.0,-812.02,320554.34999999974
2019-03-06,-172.87999999999997,1.0,-172.87999999999997,320381.46999999974
2019-03-07,624.72,1.0,624.72,321006.1899999997
2019-03-08,2268.7000000000003,1.0,2268.7000000000003,323274.8899999997
2019-03-11,1040.41,1.0,1040.41,324315.2999999997
2019-03-12,347.31,1.0,347.31,324662.6099999997
2019-03-13,3643.94,1.0,3643.94,328306.5499999997
2019-03-14,-560.6,1.0,-560.6,327745.9499999997
2019-03-15,2173.65,1.0,2173.65,329919.59999999974
2019-03-18,-895.22,1.0,-895.22,329024.3799999998
2019-03-19,-2254.61,1.0,-2254.61,326769.7699999998
2019-03-20,-3407.0499999999997,1.0,-3407.0499999999997,323362.7199999998
2019-03-21,-290.43000000000006,1.0,-290.43000000000006,323072.2899999998
2019-03-22,932.5400000000001,1.0,932.5400000000001,324004.8299999998
2019-03-25,3509.95,1.0,3509.95,327514.7799999998
2019-03-26,434.21000000000004,1.0,434.21000000000004,327948.9899999998
2019-03-27,1076.8600000000001,1.0,1076.8600000000001,329025.8499999998
2019-03-28,825.4699999999999,1.0,825.4699999999999,329851.3199999998
2019-03-29,454.89,1.0,454.89,330306.2099999998
2019-04-01,2617.1,1.0,2617.1,332923.30999999976
2019-04-02,2665.1800000000003,1.0,2665.1800000000003,335588.48999999976
2019-04-03,314.19,1.0,314.19,335902.67999999976
2019-04-04,-1216.5700000000002,1.0,-1216.5700000000002,334686.10999999975
2019-04-05,-2416.35,1.0,-2416.35,332269.7599999998
2019-04-08,-304.52999999999986,1.0,-304.52999999999986,331965.22999999975
2019-04-09,56.61,1.0,56.61,332021.83999999973
2019-04-10,172.26999999999998,1.0,172.26999999999998,332194.10999999975
2019-04-11,398.79999999999995,1.0,398.79999999999995,332592.90999999974
2019-04-12,-70.91,1.0,-70.91,332521.99999999977
2019-04-15,2657.08,1.0,2657.08,335179.0799999998
2019-04-16,3967.46,1.0,3967.46,339146.5399999998
2019-04-17,3.910000000000011,1.0,3.910000000000011,339150.4499999998
2019-04-18,1249.4199999999998,1.0,1249.4199999999998,340399.86999999976
2019-04-19,0.0,1.0,0.0,340399.86999999976
2019-04-22,393.5899999999999,1.0,393.5899999999999,340793.4599999998
2019-04-23,2636.89,1.0,2636.89,343430.3499999998
2019-04-24,2571.2700000000004,1.0,2571.2700000000004,346001.6199999998
2019-04-25,306.9100000000001,1.0,306.9100000000001,346308.5299999998
2019-04-26,-158.93000000000006,1.0,-158.93000000000006,346149.5999999998
2019-04-29,29.230000000000004,1.0,29.230000000000004,346178.8299999998
2019-04-30,-4899.55,1.0,-4899.55,341279.2799999998
2019-05-01,-3461.84,1.0,-3461.84,337817.43999999977
2019-05-02,-2299.51,1.0,-2299.51,335517.92999999976
2019-05-03,-1581.0199999999998,1.0,-1581.0199999999998,333936.90999999974
2019-05-06,-4888.3,1.0,-4888.3,329048.60999999975
2019-05-07,1047.6,1.0,1047.6,330096.20999999973
2019-05-08,-162.7,1.0,-162.7,329933.5099999997
2019-05-09,-1160.24,1.0,-1160.24,328773.2699999997
2019-05-10,618.53,1.0,618.53,329391.79999999976
2019-05-13,6236.14,1.0,6236.14,335627.93999999977
2019-05-14,1769.06,1.0,1769.06,337396.99999999977
2019-05-15,511.90999999999997,1.0,511.90999999999997,337908.90999999974
2019-05-16,1967.5999999999995,1.0,1967.5999999999995,339876.5099999997
2019-05-17,766.9300000000001,1.0,766.9300000000001,340643.4399999997
2019-05-20,1223.22,1.0,1223.22,341866.6599999997
2019-05-21,630.76,1.0,630.76,342497.4199999997
2019-05-22,500.71999999999997,1.0,500.71999999999997,342998.13999999966
2019-05-23,943.13,1.0,943.13,343941.26999999967
2019-05-24,25.54,1.0,25.54,343966.80999999965
2019-05-27,-602.33,1.0,-602.33,343364.47999999963
2019-05-28,-3731.5600000000004,1.0,-3731.5600000000004,339632.91999999963
2019-05-29,3323.1300000000006,1.0,3323.1300000000006,342956.04999999964
2019-05-30,-1488.9899999999998,1.0,-1488.9899999999998,341467.05999999965
2019-05-31,4714.52,1.0,4714.52,346181.57999999967
2019-06-03,11398.369999999999,1.0,11398.369999999999,357579.94999999966
2019-06-04,195.21000000000015,1.0,195.21000000000015,357775.1599999997
2019-06-05,14702.720000000001,1.0,14702.720000000001,372477.87999999966
2019-06-06,-237.5000000000001,1.0,-237.5000000000001,372240.37999999966
2019-06-07,783.9099999999999,1.0,783.9099999999999,373024.28999999963
2019-06-10,841.6499999999999,1.0,841.6499999999999,373865.93999999965
2019-06-11,266.83000000000004,1.0,266.83000000000004,374132.76999999967
2019-06-12,2431.45,1.0,2431.45,376564.2199999997
2019-06-13,-2083.44,1.0,-2083.44,374480.7799999997
2019-06-14,6658.579999999999,1.0,6658.579999999999,381139.3599999997
2019-06-17,215.27000000000004,1.0,215.27000000000004,381354.6299999997
2019-06-18,1379.03,1.0,1379.03,382733.65999999974
2019-06-19,2209.0699999999997,1.0,2209.0699999999997,384942.72999999975
2019-06-20,14535.51,1.0,14535.51,399478.23999999976
2019-06-21,879.0600000000001,1.0,879.0600000000001,400357.29999999976
2019-06-24,1803.77,1.0,1803.77,402161.0699999998
2019-06-25,1111.83,1.0,1111.83,403272.8999999998
2019-06-26,1208.85,1.0,1208.85,404481.74999999977
2019-06-27,0.0,1.0,0.0,404481.74999999977
2019-06-28,81.18,1.0,81.18,404562.92999999976
2019-07-01,3283.28,1.0,3283.28,407846.2099999998
2019-07-02,-61.72999999999999,1.0,-61.72999999999999,407784.4799999998
2019-07-03,2990.4100000000003,1.0,2990.4100000000003,410774.8899999998
2019-07-04,856.98,1.0,856.98,411631.86999999976
2019-07-05,375.73,1.0,375.73,412007.59999999974
2019-07-08,3635.3599999999997,1.0,3635.3599999999997,415642.95999999973
2019-07-09,-4049.7599999999998,1.0,-4049.7599999999998,411593.1999999997
2019-07-10,2111.72,1.0,2111.72,413704.9199999997
2019-07-11,-759.06,1.0,-759.06,412945.8599999997
2019-07-12,268.69999999999993,1.0,268.69999999999993,413214.5599999997
2019-07-15,206.73,1.0,206.73,413421.2899999997
2019-07-16,2833.36,1.0,2833.36,416254.6499999997
2019-07-17,-4010.57,1.0,-4010.57,412244.07999999967
2019-07-18,1671.7999999999997,1.0,1671.7999999999997,413915.87999999966
2019-07-19,2992.8,1.0,2992.8,416908.67999999964
2019-07-22,-756.51,1.0,-756.51,416152.16999999963
2019-07-23,71.00999999999993,1.0,71.00999999999993,416223.17999999964
2019-07-24,-792.74,1.0,-792.74,415430.43999999965
2019-07-25,1251.67,1.0,1251.67,416682.10999999964
2019-07-26,-2279.04,1.0,-2279.04,414403.06999999966
2019-07-29,203.96000000000004,1.0,203.96000000000004,414607.0299999997
2019-07-30,-691.75,1.0,-691.75,413915.2799999997
2019-07-31,-4804.58,1.0,-4804.58,409110.69999999966
2019-08-01,10059.34,1.0,10059.34,419170.0399999997
2019-08-02,954.47,1.0,954.47,420124.50999999966
2019-08-05,5415.94,1.0,5415.94,425540.44999999966
2019-08-06,2983.27,1.0,2983.27,428523.7199999997
2019-08-07,2182.47,1.0,2182.47,430706.18999999965
2019-08-08,114.05,1.0,114.05,430820.23999999964
2019-08-09,38.28,1.0,38.28,430858.51999999967
2019-08-12,2764.37,1.0,2764.37,433622.88999999966
2019-08-13,4464.550000000001,1.0,4464.550000000001,438087.43999999965
2019-08-14,673.99,1.0,673.99,438761.42999999964
2019-08-15,-907.97,1.0,-907.97,437853.4599999997
2019-08-16,321.69,1.0,321.69,438175.1499999997
2019-08-19,755.8,1.0,755.8,438930.94999999966
2019-08-20,207.16,1.0,207.16,439138.10999999964
2019-08-21,1683.3799999999999,1.0,1683.3799999999999,440821.48999999964
2019-08-22,-1998.6000000000001,1.0,-1998.6000000000001,438822.88999999966
2019-08-23,13.940000000000254,1.0,13.940000000000254,438836.82999999967
2019-08-26,16760.75,1.0,16760.75,455597.57999999967
2019-08-27,-456.12,1.0,-456.12,455141.4599999997
2019-08-28,-1356.3600000000001,1.0,-1356.3600000000001,453785.0999999997
2019-08-29,599.16,1.0,599.16,454384.25999999966
2019-08-30,-195.03999999999994,1.0,-195.03999999999994,454189.2199999997
2019-09-02,2551.49,1.0,2551.49,456740.7099999997
2019-09-03,3233.6,1.0,3233.6,459974.30999999965
2019-09-04,-2020.51,1.0,-2020.51,457953.79999999964
2019-09-05,-5679.159999999999,1.0,-5679.159999999999,452274.63999999966
2019-09-06,1551.6,1.0,1551.6,453826.23999999964
2019-09-09,1426.04,1.0,1426.04,455252.2799999996
2019-09-10,1422.1100000000001,1.0,1422.1100000000001,456674.3899999996
2019-09-11,-467.20000000000005,1.0,-467.20000000000005,456207.1899999996
2019-09-12,150.97999999999993,1.0,150.97999999999993,456358.1699999996
2019-09-13,49.69999999999999,1.0,49.69999999999999,456407.8699999996
2019-09-16,-808.01,1.0,-808.01,455599.8599999996
2019-09-17,240.72000000000003,1.0,240.72000000000003,455840.57999999955
2019-09-18,-7972.169999999999,1.0,-7972.169999999999,447868.40999999957
2019-09-19,-3637.5099999999998,1.0,-3637.5099999999998,444230.89999999956
2019-09-20,625.0800000000003,1.0,625.0800000000003,444855.9799999996
2019-09-23,-1784.5300000000002,1.0,-1784.5300000000002,443071.44999999955
2019-09-24,73.2999999999995,1.0,73.2999999999995,443144.74999999953
2019-09-25,114.96999999999997,1.0,114.96999999999997,443259.7199999995
2019-09-26,1745.3600000000001,1.0,1745.3600000000001,445005.0799999995
2019-09-27,826.69,1.0,826.69,445831.7699999995
2019-09-30,1270.1000000000001,1.0,1270.1000000000001,447101.8699999995
2019-10-01,6789.500000000001,1.0,6789.500000000001,453891.3699999995
2019-10-02,8433.380000000001,1.0,8433.380000000001,462324.7499999995
2019-10-03,-2787.5200000000004,1.0,-2787.5200000000004,459537.22999999946
2019-10-04,-2837.88,1.0,-2837.88,456699.34999999945
2019-10-07,672.25,1.0,672.25,457371.59999999945
2019-10-08,884.85,1.0,884.85,458256.44999999943
2019-10-09,1357.67,1.0,1357.67,459614.1199999994
2019-10-10,-3856.74,1.0,-3856.74,455757.3799999994
2019-10-11,5133.800000000001,1.0,5133.800000000001,460891.1799999994
2019-10-14,576.8399999999999,1.0,576.8399999999999,461468.01999999944
2019-10-15,2644.77,1.0,2644.77,464112.78999999946
2019-10-16,-270.0200000000001,1.0,-270.0200000000001,463842.76999999944
2019-10-17,294.65999999999997,1.0,294.65999999999997,464137.4299999994
2019-10-18,2707.37,1.0,2707.37,466844.7999999994
2019-10-21,424.98,1.0,424.98,467269.7799999994
2019-10-22,-551.31,1.0,-551.31,466718.4699999994
2019-10-23,1782.09,1.0,1782.09,468500.5599999994
2019-10-24,1736.59,1.0,1736.59,470237.14999999944
2019-10-25,-423.40999999999985,1.0,-423.40999999999985,469813.73999999947
2019-10-28,-125.41000000000001,1.0,-125.41000000000001,469688.3299999995
2019-10-29,904.37,1.0,904.37,470592.6999999995
2019-10-30,-1283.95,1.0,-1283.95,469308.7499999995
2019-10-31,-1609.3299999999997,1.0,-1609.3299999999997,467699.41999999946
2019-11-01,-315.71999999999997,1.0,-315.71999999999997,467383.6999999995
2019-11-04,721.0400000000002,1.0,721.0400000000002,468104.73999999947
2019-11-05,1339.42,1.0,1339.42,469444.15999999945
2019-11-06,-1405.57,1.0,-1405.57,468038.58999999944
2019-11-07,10554.17,1.0,10554.17,478592.7599999994
2019-11-08,2107.9399999999996,1.0,2107.9399999999996,480700.69999999943
2019-11-11,1866.4500000000003,1.0,1866.4500000000003,482567.14999999944
2019-11-12,1492.5699999999997,1.0,1492.5699999999997,484059.71999999945
2019-11-13,1605.2799999999997,1.0,1605.2799999999997,485664.9999999995
2019-11-14,-971.03,1.0,-971.03,484693.96999999945
2019-11-15,2833.18,1.0,2833.18,487527.14999999944
2019-11-18,-2.660000000000082,1.0,-2.660000000000082,487524.48999999947
2019-11-19,-1705.0100000000002,1.0,-1705.0100000000002,485819.47999999946
2019-11-20,130.46999999999997,1.0,130.46999999999997,485949.94999999943
2019-11-21,2147.98,1.0,2147.98,488097.9299999994
2019-11-22,-338.6,1.0,-338.6,487759.32999999943
2019-11-25,-559.25,1.0,-559.25,487200.07999999943
2019-11-26,-568.6700000000001,1.0,-568.6700000000001,486631.40999999945
2019-11-27,2036.8400000000001,1.0,2036.8400000000001,488668.2499999995
2019-11-28,-16.50999999999999,1.0,-16.50999999999999,488651.73999999947
2019-11-29,-23.58,1.0,-23.58,488628.15999999945
2019-12-02,-707.0899999999999,1.0,-707.0899999999999,487921.0699999994
2019-12-03,5692.039999999999,1.0,5692.039999999999,493613.1099999994
2019-12-04,1449.33,1.0,1449.33,495062.4399999994
2019-12-05,-1002.87,1.0,-1002.87,494059.5699999994
2019-12-06,1357.2699999999998,1.0,1357.2699999999998,495416.83999999944
2019-12-09,191.24,1.0,191.24,495608.07999999943
2019-12-10,403.53,1.0,403.53,496011.60999999946
2019-12-11,-1902.1999999999998,1.0,-1902.1999999999998,494109.40999999945
2019-12-12,-2225.4700000000003,1.0,-2225.4700000000003,491883.9399999995
2019-12-13,5036.750000000001,1.0,5036.750000000001,496920.6899999995
2019-12-16,3114.2900000000004,1.0,3114.2900000000004,500034.97999999946
